X_id,OFFENCE_YEAR,DIVISION,TICKET_TYPE,OFFENCE_CATEGORY,AGE_GROUP,HOOD_158,NEIGHBOURHOOD_158,TICKET_COUNT
269,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,110,Keelesdale-Eglinton West,1
270,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,128,Agincourt South-Malvern West,1
271,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,89,Runnymede-Bloor West Village,1
272,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,25,Glenfield-Jane Heights,1
273,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,87,High Park-Swansea,1
274,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,42,Banbury-Don Mills,1
275,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,48,Hillcrest Village,1
276,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,155,Downsview,1
277,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,13,Etobicoke West Mall,1
278,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,87,High Park-Swansea,1
279,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,19,Long Branch,1
280,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,85,South Parkdale,1
281,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,159,Etobicoke City Centre,1
282,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,152,East Willowdale,1
283,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,1
284,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,1
285,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,30,Brookhaven-Amesbury,1
286,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,54,O'Connor-Parkview,1
287,2023,NSA,Prov Offence Summons Part Iii Form 104,Distracted Driving,Adult,44,Flemingdon Park,1
288,2023,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,157,Bendale South,1
289,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,78,Kensington-Chinatown,1
290,2023,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,68,North Riverdale,1
291,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,166,St Lawrence-East Bayfront-The Islands,1
292,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,10,Princess-Rosethorn,1
293,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,144,Morningside Heights,1
294,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,78,Kensington-Chinatown,1
295,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,170,Yonge-Bay Corridor,1
296,2023,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,165,Harbourfront-CityPlace,1
297,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,112,Beechborough-Greenbrook,1
298,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,119,Wexford/Maryvale,1
299,2023,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,52,Bayview Village,1
300,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,98,Rosedale-Moore Park,1
301,2021,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,52,Bayview Village,1
302,2021,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,27,York University Heights,1
303,2021,NSA,Prov Offence Summons Part Iii Form 104,Distracted Driving,Adult,57,Broadview North,1
304,2021,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,47,Don Valley Village,1
305,2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9,Edenbridge-Humber Valley,1
306,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,120,Clairlea-Birchmount,1
307,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,64,Woodbine Corridor,1
308,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,139,Scarborough Village,1
309,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,20,Alderwood,1
310,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,38,Lansing-Westgate,1
311,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,48,Hillcrest Village,1
312,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,44,Flemingdon Park,1
313,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,125,Ionview,1
314,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,39,Bedford Park-Nortown,1
315,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15,Kingsway South,1
316,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,95,Annex,1
317,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,144,Morningside Heights,1
318,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,1
319,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,12,Markland Wood,1
320,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,149,Parkwoods-O'Connor Hills,1
321,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,52,Bayview Village,1
322,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,162,West Queen West,1
323,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,40,St.Andrew-Windfields,1
324,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,90,Junction Area,1
325,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,148,East L'Amoreaux,1
326,2023,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,128,Agincourt South-Malvern West,1
327,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,138,Eglinton East,1
328,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,136,West Hill,1
329,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,18,New Toronto,1
330,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,36,Newtonbrook West,1
331,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,153,Avondale,1
332,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,166,St Lawrence-East Bayfront-The Islands,1
333,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,52,Bayview Village,1
334,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,30,Brookhaven-Amesbury,1
335,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,128,Agincourt South-Malvern West,1
336,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,73,Moss Park,1
337,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,36,Newtonbrook West,1
338,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,121,Oakridge,1
339,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,78,Kensington-Chinatown,1
340,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,138,Eglinton East,1
341,2023,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,101,Forest Hill South,1
342,2023,NSA,Prov Offence Summons Part Iii Form 104,Aggressive Driving,Adult,46,Pleasant View,1
343,2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,84,Little Portugal,1
344,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,107,Oakwood Village,1
345,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,65,Greenwood-Coxwell,1
346,2023,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,23,Pelmo Park-Humberlea,1
347,2023,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,169,Bay-Cloverhill,1
348,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,144,Morningside Heights,1
349,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,1
350,2023,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,145,Malvern West,1
351,2020,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,70,South Riverdale,1
352,2020,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,11,Eringate-Centennial-West Deane,1
353,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,145,Malvern West,1
354,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,7,Willowridge-Martingrove-Richview,1
355,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,27,York University Heights,1
356,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,25,Glenfield-Jane Heights,1
357,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,151,Yonge-Doris,1
358,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,46,Pleasant View,1
359,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,120,Clairlea-Birchmount,1
360,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,49,Bayview Woods-Steeles,1
361,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,50,Newtonbrook East,1
362,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,22,Humbermede,1
363,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,4,Rexdale-Kipling,1
364,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,48,Hillcrest Village,1
365,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,88,High Park North,1
366,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,56,Leaside-Bennington,1
367,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,112,Beechborough-Greenbrook,1
368,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,166,St Lawrence-East Bayfront-The Islands,1
369,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,48,Hillcrest Village,1
370,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,73,Moss Park,1
371,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,69,Blake-Jones,1
372,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,78,Kensington-Chinatown,1
373,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,31,Yorkdale-Glen Park,1
374,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,128,Agincourt South-Malvern West,1
375,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,38,Lansing-Westgate,1
376,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,50,Newtonbrook East,1
377,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,67,Playter Estates-Danforth,1
378,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,152,East Willowdale,1
379,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,126,Dorset Park,1
380,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,46,Pleasant View,1
381,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,32,Englemount-Lawrence,1
382,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,31,Yorkdale-Glen Park,1
383,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,36,Newtonbrook West,1
384,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,153,Avondale,1
385,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,23,Pelmo Park-Humberlea,1
386,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,29,Maple Leaf,1
387,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,39,Bedford Park-Nortown,1
388,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9,Edenbridge-Humber Valley,1
389,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,154,Oakdale-Beverley Heights,1
390,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,165,Harbourfront-CityPlace,1
391,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,119,Wexford/Maryvale,1
392,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,112,Beechborough-Greenbrook,1
393,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,67,Playter Estates-Danforth,1
394,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,98,Rosedale-Moore Park,1
395,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,57,Broadview North,1
396,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,7,Willowridge-Martingrove-Richview,1
397,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,38,Lansing-Westgate,1
398,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,23,Pelmo Park-Humberlea,1
399,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,48,Hillcrest Village,1
400,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,33,Clanton Park,1
401,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,170,Yonge-Bay Corridor,1
402,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,47,Don Valley Village,1
403,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,23,Pelmo Park-Humberlea,1
404,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,43,Victoria Village,1
405,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,38,Lansing-Westgate,1
406,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,109,Caledonia-Fairbank,1
407,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,63,The Beaches,1
408,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,111,Rockcliffe-Smythe,1
409,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,87,High Park-Swansea,1
410,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,142,Woburn North,1
411,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,52,Bayview Village,1
412,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,39,Bedford Park-Nortown,1
413,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,144,Morningside Heights,1
414,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,35,Westminster-Branson,1
415,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,56,Leaside-Bennington,1
416,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,59,Danforth East York,1
417,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,20,Alderwood,1
418,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,49,Bayview Woods-Steeles,1
419,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,34,Bathurst Manor,1
420,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,147,L'Amoreaux West,1
421,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,67,Playter Estates-Danforth,1
422,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,134,Highland Creek,1
423,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,160,Mimico-Queensway,1
424,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,31,Yorkdale-Glen Park,1
425,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,146,Malvern East,1
426,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,142,Woburn North,1
427,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,147,L'Amoreaux West,1
428,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,85,South Parkdale,1
429,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,24,Black Creek,1
430,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,22,Humbermede,1
431,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,54,O'Connor-Parkview,1
432,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,107,Oakwood Village,1
433,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,158,Islington,1
434,2020,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,128,Agincourt South-Malvern West,1
435,2020,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,143,West Rouge,1
436,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,30,Brookhaven-Amesbury,1
437,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,102,Forest Hill North,1
438,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,158,Islington,1
439,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,130,Milliken,1
440,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,59,Danforth East York,1
441,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,40,St.Andrew-Windfields,1
442,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,154,Oakdale-Beverley Heights,1
443,2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,169,Bay-Cloverhill,1
444,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,102,Forest Hill North,1
445,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,155,Downsview,1
446,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,23,Pelmo Park-Humberlea,1
447,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,118,Tam O'Shanter-Sullivan,1
448,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,50,Newtonbrook East,1
449,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,126,Dorset Park,1
450,2020,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,162,West Queen West,1
451,2019,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,169,Bay-Cloverhill,1
452,2022,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,37,Willowdale West,1
453,2019,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,166,St Lawrence-East Bayfront-The Islands,1
454,2022,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,116,Steeles,1
455,2019,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,56,Leaside-Bennington,1
456,2019,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,143,West Rouge,1
457,2019,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,146,Malvern East,1
458,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,56,Leaside-Bennington,1
459,2019,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,146,Malvern East,1
460,2022,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,1
461,2019,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,119,Wexford/Maryvale,1
462,2022,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,29,Maple Leaf,1
463,2019,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,1,West Humber-Clairville,1
464,2022,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,123,Cliffcrest,1
465,2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,53,Henry Farm,1
466,2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,32,Englemount-Lawrence,1
467,2019,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,55,Thorncliffe Park,1
468,2022,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,30,Brookhaven-Amesbury,1
469,2019,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,61,Taylor-Massey,1
470,2022,NSA,Prov Offence Summons Part Iii Form 104,Speeding,Adult,87,High Park-Swansea,1
471,2019,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,135,Morningside,1
472,2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,129,Agincourt North,1
473,2019,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,142,Woburn North,1
474,2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,124,Kennedy Park,1
475,2019,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,88,High Park North,1
476,2022,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,115,Mount Dennis,1
477,2019,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,44,Flemingdon Park,1
478,2022,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,27,York University Heights,1
479,2019,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,1
480,2022,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,37,Willowdale West,1
481,2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,122,Birchcliffe-Cliffside,1
482,2022,NSA,Prov Offence Notice - Part I (Pot),All CAIA,Adult,148,East L'Amoreaux,1
483,2019,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,156,Bendale-Glen Andrew,1
484,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,9,Edenbridge-Humber Valley,1
485,2019,NSA,Prov Offence Summons Part Iii Form 104,Other HTA,Adult,159,Etobicoke City Centre,1
486,2022,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,158,Islington,1
487,2022,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,46,Pleasant View,1
488,2022,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,53,Henry Farm,1
489,2022,NSA,Prov Offence Notice - Part I (Pot),Aggressive Driving,Adult,53,Henry Farm,1
490,2022,NSA,Prov Offence Notice - Part I (Pot),Other HTA,Adult,68,North Riverdale,1
491,2022,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,163,Fort York-Liberty Village,1
492,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,129,Agincourt North,1
